transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,name,hiragana,birth_date,gender,email,phone_number,mobile_number,post_code,address,product_name,brand,category,color,price
201911150001-1,2019-11-15,C-001082,ZENB9,1,279900,2019-11-25,,配達済み,佐々木 稔,ささき みのる,1981-05-27,男,sasaki717@example.com,0790-78-6337,070-1223-1705,657-5446,兵庫県神戸市長田区腕塚町2-1-22,Zerace-J9-Mod,zerace,ノートPC,Varied,290798.17
201911150007-1,2019-11-15,C-001635,INNB7,0,0,2019-11-26,,配達済み,加藤 一成,かとう いっせい,1979-07-10,男,isseikato@example.co.jp,0746-81-0824,080-1905-0923,631-9348,奈良県奈良市大安寺3-2-9,Inter-Q5H-Mod,Inter,ノートPC,Varied,182207.42
201911150008-1,2019-11-15,C-002192,VEDB3,1,184800,2019-11-24,,配達済み,西野 博子,にしの ひろこ,1984-02-04,女,nishino1224@example.co.jp,03-1385-2206,090-9244-1380,190-7837,東京都葛飾区南水元2-2-14,Verge-T3-Mod,verge,デスクトップ,Varied,177285.39
201911150009-1,2019-11-15,C-002663,CANB5,1,199800,2019-11-27,,配達済み,安井 雄輝,やすい ゆうき,2004-10-25,男,yasui_yuuki@example.ne.jp,03-3208-2309,050-4819-3901,156-2756,東京都港区港南2-5-206,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201911160002-1,2019-11-16,C-000010,TADB1,7,104790,2019-11-22,,配達済み,横山 優子,よこやま ゆうこ,1998-09-29,女,yokoyama_814@example.co.jp,03-1191-0869,050-4698-3329,146-4293,東京都港区六本木4-2-6,Tablet-E1-Mod,Tab,タブレット,Varied,14402.28
201911160003-1,2019-11-16,C-001373,VENB5,1,269800,2019-11-27,,配達済み,寺岡 百合子,てらおか ゆりこ,2002-08-02,女,yurikoteraoka@example.net,03-0229-7605,090-9378-4811,151-7785,東京都大田区仲六郷4-2-7,Verge-U5-Mod,verge,ノートPC,Varied,280578.1
201911160004-1,2019-11-16,C-001814,PUNW1,2,135600,2019-11-27,,配達済み,蔭山 光,かげやま ひかる,1996-12-11,女,kageyama_36@example.org,03-8103-3407,070-6149-0497,135-6032,東京都荒川区東日暮里2-3-21,Puter-K1-Mod,puter,ノートPC,Varied,64450.21
201911170004-1,2019-11-17,C-000789,CANB5,2,399600,2019-11-25,,配達済み,菅原 将生,すがわら まさお,1984-12-31,男,sugawara_914@example.co.jp,06-3945-8103,050-7363-6950,561-0352,大阪府大阪市中央区南船場1-3-10,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201911170004-2,2019-11-17,C-000789,ZENB5,9,1564200,2019-11-25,,配達済み,菅原 将生,すがわら まさお,1984-12-31,男,sugawara_914@example.co.jp,06-3945-8103,050-7363-6950,561-0352,大阪府大阪市中央区南船場1-3-10,Zerace-J5-Mod,zerace,ノートPC,Varied,172066.72
201911170006-1,2019-11-17,C-000834,CANB9,1,259800,2019-11-27,,配達済み,川口 俊英,かわぐち としひで,1973-09-13,男,toshihide_kawaguchi@example.ne.jp,06-5478-8065,070-0529-4618,577-9082,大阪府大阪市生野区勝山南2-3-20パラツィーナ213,Caps-X5P-Mod,caps,ノートPC,Varied,262146.2
201911170006-2,2019-11-17,C-000834,VENB5,0,0,2019-11-26,,配達済み,川口 俊英,かわぐち としひで,1973-09-13,男,toshihide_kawaguchi@example.ne.jp,06-5478-8065,070-0529-4618,577-9082,大阪府大阪市生野区勝山南2-3-20パラツィーナ213,Verge-U5-Mod,verge,ノートPC,Varied,280578.1
201911170007-1,2019-11-17,C-002610,ZEDB5,3,536700,2019-11-27,,配達済み,田沼 武彦,たぬま たけひこ,1983-09-11,その他・不明,tanuma103@example.org,0533-10-7078,070-6994-6205,490-4153,愛知県刈谷市一ツ木町3-1-9,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
201911170008-1,2019-11-17,C-002805,CANB3,1,149800,2019-11-23,,配達済み,杉山 祥子,すぎやま しょうこ,1981-12-27,その他・不明,sugiyamashouko@example.ne.jp,03-1792-1510,070-8246-8035,187-4307,東京都中野区中野4-2-9,Caps-A3-Mod,caps,ノートPC,Varied,156361.08
201911170009-1,2019-11-17,C-003583,CADB7,2,469600,2019-11-25,,配達済み,菅原 みどり,すがわら みどり,1978-05-24,女,midori_sugawara@example.org,0940-68-4134,080-8144-7890,808-2652,福岡県福岡市博多区博多駅前3-3-8,Caps-XC5-Mod,caps,デスクトップ,Varied,227729.38
201911170011-1,2019-11-17,C-003750,CANB11,1,289900,2019-11-29,,配達済み,氏原 なつみ,うじはら なつみ,1985-04-12,女,ujihara_natsumi@example.org,0467-18-9734,080-8472-5339,256-4203,神奈川県横須賀市船越町1-3-7,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201911180001-1,2019-11-18,C-001700,VENB9,6,2218800,2019-11-27,,配達済み,大嶋 一樹,おおしま かずき,1985-01-05,男,oshima_kazuki@example.jp,03-1167-3730,070-1139-6151,159-4463,東京都渋谷区恵比寿2-5-608,Verge-U9-Mod,verge,ノートPC,Varied,379232.29
201911180003-1,2019-11-18,C-002226,ZENB5,2,347600,2019-11-30,,配達済み,安部 輝彦,あべ てるひこ,1986-03-10,その他・不明,abe_teruhiko@example.jp,03-5121-2421,090-2173-3170,132-3389,東京都港区芝3-4-3,Zerace-J5-Mod,zerace,ノートPC,Varied,172066.72
201911180005-1,2019-11-18,C-002599,PUNB3,4,394960,2019-11-26,,配達済み,馬場 秀之,ばば ひでゆき,1974-01-10,男,baba_hideyuki@example.co.jp,044-285-4106,050-9991-9010,235-7667,神奈川県茅ヶ崎市東海岸北3-1-5,Puter-K2-Mod,puter,ノートPC,Varied,94507.43
201911180007-1,2019-11-18,C-002817,ZEDB5,1,178900,2019-12-01,,配達済み,舟津 美樹,ふなつ みき,1981-05-25,女,funatsu_311@example.net,03-8901-4991,050-2819-0855,136-2012,東京都品川区南品川3-1-5,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
201911190000-1,2019-11-19,C-000034,VEDB5,2,449600,2019-11-29,,配達済み,佐藤 俊介,さとう しゅんすけ,1973-06-01,男,satoshunsuke@example.jp,03-5179-6302,090-2702-4305,143-4188,東京都世田谷区千歳台3-1-16,Verge-T5-Mod,verge,デスクトップ,Varied,217956.45
201911190002-1,2019-11-19,C-000691,PUNB3,1,98740,2019-11-27,,配達済み,池田 智史,いけだ さとし,1984-12-27,男,ikedasatoshi@example.co.jp,0770-39-9471,080-0406-5055,911-5810,福井県福井市松本1-3-11,Puter-K2-Mod,puter,ノートPC,Varied,94507.43
201911190005-1,2019-11-19,C-003058,CADB11,3,1094400,2019-11-29,,配達済み,松木 健治,まつき けんじ,2002-06-03,男,matsuki_kenji@example.org,06-2975-1404,080-6911-8976,558-1312,大阪府和泉市伏屋町3-1-5,Caps-XC5PH-Mod,caps,デスクトップ,Varied,349119.58
201911190006-1,2019-11-19,C-003470,ZENB3,1,154800,2019-11-27,,配達済み,佐野 まどか,さの まどか,1992-01-12,女,sanomadoka@example.co.jp,06-4035-3715,070-3971-5452,586-4527,大阪府大阪市中央区本町2-3-5,Zerace-J3-Mod,zerace,ノートPC,Varied,147824.95
201911210001-1,2019-11-21,C-000541,INNG9,1,229800,2019-12-04,2019-11-26,キャンセル,早川 祥,はやかわ さち,1972-06-28,女,hayakawasachi@example.org,06-8961-2924,080-8313-3441,532-0151,大阪府摂津市鳥飼上3-1-307,Inter-Q5HP-Mod,Inter,ノートPC,Varied,223504.79
201911210004-1,2019-11-21,C-001497,ZENB7,1,231400,2019-11-30,,配達済み,杉山 拓馬,すぎやま たくま,1982-03-03,男,takuma_sugiyama@example.ne.jp,0465-76-0558,070-7919-9043,230-6650,神奈川県小田原市酒匂4-1-5,Zerace-J7-Mod,zerace,ノートPC,Varied,232412.69
201911210006-1,2019-11-21,C-001912,INDB3,1,116800,2019-12-03,2019-11-26,キャンセル,荒巻 浩,あらまき ひろし,1992-03-07,男,hiroshi_aramaki@example.net,098-358-5671,070-1888-8880,907-5332,沖縄県浦添市勢理客4-3-8,Inter-C3-Mod,Inter,デスクトップ,Varied,118539.51
201911210007-1,2019-11-21,C-002603,INDB9,1,216800,2019-11-30,,配達済み,高橋 愛,たかはし あい,1996-12-22,女,takahashi_718@example.org,03-2854-9663,090-0046-5912,147-0722,東京都中央区日本橋本石町3-1-4,Inter-W5HP-Mod,Inter,デスクトップ,Varied,214841.49
201911210008-1,2019-11-21,C-003066,INNB3,1,126800,2019-12-02,,配達済み,坂本 一,さかもと かず,1998-07-16,男,sakamoto1121@example.org,03-8875-9290,080-6441-1669,143-7966,東京都青梅市長淵1-4-602,Inter-V3-Mod,Inter,ノートPC,Varied,122130.03
201911210010-1,2019-11-21,C-003374,INDB7,6,1108800,2019-12-02,,配達済み,片桐 義久,かたぎり よしひさ,1988-02-19,男,katagiriyoshihisa@example.jp,044-342-7670,080-2129-6670,255-6625,神奈川県厚木市妻田北2-1-14,Inter-W5H-Mod,Inter,デスクトップ,Varied,180574.63
201911220001-1,2019-11-22,C-000065,ID16,2,32600,2019-12-03,,配達済み,荒木 美智子,あらき みちこ,1988-01-23,女,michiko_araki@example.net,03-2410-6840,090-7170-9301,103-1989,東京都文京区千石1-2-22,Display-16-Mod,ディスプレイ,周辺機器,Varied,16822.12
201911220003-1,2019-11-22,C-000766,CANB13,1,349800,2019-12-01,,配達済み,伊藤 優,いとう ゆう,1983-11-12,男,yuuito@example.co.jp,0947-04-6381,090-0619-0021,832-0020,福岡県福岡市東区馬出3-3-5アンビエント708,Caps-X10-Mod,caps,ノートPC,Varied,356273.2
201911220003-2,2019-11-22,C-000766,INNB5,3,479400,2019-12-03,,配達済み,伊藤 優,いとう ゆう,1983-11-12,男,yuuito@example.co.jp,0947-04-6381,090-0619-0021,832-0020,福岡県福岡市東区馬出3-3-5アンビエント708,Inter-Q5-Mod,Inter,ノートPC,Varied,166125.78
201911220004-1,2019-11-22,C-001494,IKU,1,2831,2019-12-01,,配達済み,前田 文,まえだ ふみ,1982-11-11,女,fumi_maeda@example.co.jp,03-3652-7663,080-2088-8219,202-8229,東京都練馬区南田中1-4-7,USBキーボード-Mod,キーボード,周辺機器,Varied,2752.26
201911220005-1,2019-11-22,C-001543,VENB7,3,929400,2019-12-02,,配達済み,瀬戸 弘美,せと ひろみ,2003-11-15,女,seto_116@example.net,06-3443-8443,050-1824-2411,596-2735,大阪府箕面市坊島1-5-9,Verge-U7-Mod,verge,ノートPC,Varied,319704.09
201911220008-1,2019-11-22,C-002884,TADB5,1,124342,2019-12-03,,配達済み,伊藤 和徳,いとう かずのり,2004-03-31,男,ito74@example.jp,0595-45-0907,080-0674-4082,518-0307,三重県鈴鹿市庄野羽山1-3-11,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201911240000-1,2019-11-24,C-000151,INNB7,0,0,2019-12-04,,配達済み,小山 貴史,こやま たかし,1973-08-21,男,takashikoyama@example.net,0495-71-8714,080-1224-3195,366-7492,埼玉県朝霞市栄町2-3-3,Inter-Q5H-Mod,Inter,ノートPC,Varied,182207.42
201911240003-1,2019-11-24,C-000793,PUNB3,7,691180,2019-12-05,,配達済み,築地 亮太朗,つきじ りょうたろう,1982-11-02,男,tsukiji_ryoutarou@example.net,0950-36-9514,090-8323-3076,856-4448,長崎県長崎市小江原3-3-3,Puter-K2-Mod,puter,ノートPC,Varied,94507.43
201911240005-1,2019-11-24,C-001292,TADB5,1,124342,2019-12-07,,配達済み,興津 尚美,おきつ なおみ,1988-04-20,その他・不明,okitsunaomi@example.com,0259-98-5274,070-9456-2815,951-7960,新潟県長岡市下山1-1-18,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201911240006-1,2019-11-24,C-002965,VENB7,1,309800,2019-12-05,,配達済み,大塚 佐和子,おおつか さわこ,1975-11-15,女,sawako_otsuka@example.jp,06-0174-9185,090-7256-0120,581-9950,大阪府守口市藤田町3-3-6,Verge-U7-Mod,verge,ノートPC,Varied,319704.09
201911250000-1,2019-11-25,C-001971,INNB3,3,380400,2019-12-07,,配達済み,片岡 知宏,かたおか ともひろ,1981-12-05,男,kataoka_612@example.org,03-0539-6553,090-2626-8876,122-7838,東京都練馬区高松1-3-10,Inter-V3-Mod,Inter,ノートPC,Varied,122130.03
201911250003-1,2019-11-25,C-002157,ZEDB7,3,650700,2019-12-08,,配達済み,内海 直幸,うつみ なおゆき,1977-03-07,男,utsumi_naoyuki@example.net,048-409-9673,070-9952-4327,347-0599,埼玉県川口市芝3-5-22,Zerace-L7-Mod,zerace,デスクトップ,Varied,214397.57
201911250004-1,2019-11-25,C-003782,PUNW1,4,271200,2019-11-30,,配達済み,岡田 華奈,おかだ かな,1998-12-20,女,kanaokada@example.org,01267-7-7553,080-8524-7181,090-8242,北海道札幌市東区東雁来十条2-2-3リビオ810,Puter-K1-Mod,puter,ノートPC,Varied,64450.21
201911260000-1,2019-11-26,C-002282,VENB3,0,0,2019-12-03,,配達済み,浅野 純一,あさの じゅんいち,1995-09-20,男,asano_junichi@example.com,0791-82-3907,070-6319-4502,652-0073,兵庫県伊丹市西台1-3-6,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
201911270001-1,2019-11-27,C-000969,IKW,0,0,2019-12-08,,配達済み,松田 昌孝,まつだ まさたか,1987-11-08,男,matsuda_412@example.net,018-551-5274,090-9905-8140,013-7197,秋田県秋田市中通2-3-22ジオグランデ813,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
201911270003-1,2019-11-27,C-001571,ZENB1,3,311400,2019-12-07,,配達済み,東山 康文,ひがしやま やすふみ,1998-01-23,男,yasufumihigashiyama@example.com,0143-63-8942,070-2825-1153,078-1955,北海道札幌市北区新琴似十一条3-3-20,Zerace-J1-Mod,zerace,ノートPC,Varied,100021.44
201911270005-1,2019-11-27,C-002781,CANB5,1,199800,2019-12-05,,配達済み,山田 祐希,やまだ ゆき,1979-05-08,男,yamada_yuki@example.ne.jp,01374-2-5891,050-4844-8395,049-4034,北海道帯広市西十八条南1-2-6,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201911280002-1,2019-11-28,C-000473,CANB7,1,229900,2019-12-06,,配達済み,井田 洋恵,いだ ひろえ,2006-11-09,女,ida_hiroe@example.net,06-2112-1456,050-0097-1200,551-6179,大阪府大阪市都島区東野田町3-3-806,Caps-X5-Mod,caps,ノートPC,Varied,225820.49
201911280003-1,2019-11-28,C-000712,VEDB1,6,1018800,2019-12-07,,配達済み,瀬戸 亜矢,せと あや,1982-12-22,女,seto_519@example.jp,03-2441-1443,050-1049-0932,126-3825,東京都墨田区両国4-1-8アーバンヴィレッジ515,Verge-T1-Mod,verge,デスクトップ,Varied,162361.93
201911280004-1,2019-11-28,C-000930,IMU,2,2460,2019-12-08,,配達済み,石山 明,いしやま あきら,1988-08-08,男,akiraishiyama@example.com,03-6633-0706,090-4766-2563,158-3906,東京都江東区森下3-5-5,USBマウス-Mod,マウス,周辺機器,Varied,1219.23
201911280005-1,2019-11-28,C-001113,PUNR3,2,197480,2019-12-05,,配達済み,二階堂 一,にかいどう かず,1988-07-17,男,kazu_nikaidou@example.ne.jp,03-7416-6219,090-8115-1476,195-6317,東京都中野区東中野2-3-6,Puter-K2-Mod,puter,ノートPC,Varied,100083.06
201911280006-1,2019-11-28,C-001330,INNG3,1,136800,2019-12-08,,配達済み,柴田 雄一,しばた ゆういち,1974-11-12,男,shibata_yuuichi@example.ne.jp,03-4939-1148,070-2308-4272,209-5015,東京都港区白金台1-2-17,Inter-V3-Mod,Inter,ノートPC,Varied,130884.26
201911280009-1,2019-11-28,C-001669,VENB7,3,929400,2019-12-09,,配達済み,駒木 成美,こまき なるみ,1976-07-24,女,komaki_115@example.co.jp,043-877-7074,080-5393-8806,264-7894,千葉県茂原市緑ケ丘3-2-3,Verge-U7-Mod,verge,ノートPC,Varied,319704.09
201911280013-1,2019-11-28,C-001911,CANB5,1,199800,2019-12-10,,配達済み,志波 真世,しば まよ,1979-02-10,女,shiba_1229@example.ne.jp,0167-50-5425,070-6975-9011,096-3988,北海道小樽市奥沢2-1-3,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201911280014-1,2019-11-28,C-002182,ZENB5,2,347600,2019-12-10,,配達済み,寺澤 有規,てらさわ ゆき,2005-12-17,男,terasawa214@example.net,03-8404-3719,050-4793-2410,116-9951,東京都江東区南砂3-2-10,Zerace-J5-Mod,zerace,ノートPC,Varied,172066.72
201911280014-2,2019-11-28,C-002182,CANB11,1,289900,2019-12-07,,配達済み,寺澤 有規,てらさわ ゆき,2005-12-17,男,terasawa214@example.net,03-8404-3719,050-4793-2410,116-9951,東京都江東区南砂3-2-10,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201911280016-1,2019-11-28,C-002264,ID23,12,239760,2019-12-06,,配達済み,麻生 美保,あそう みほ,1979-12-10,女,aso_miho@example.co.jp,0533-44-7230,050-2230-2506,488-5591,愛知県豊橋市佐藤1-2-14,Display-23-Mod,ディスプレイ,周辺機器,Varied,19078.54
201911280018-1,2019-11-28,C-003337,VEDB7,4,915600,2019-12-09,,配達済み,上条 慎一,かみじょう しんいち,1997-03-20,男,kamijoushinichi@example.org,015-248-6113,070-8940-0884,081-4471,北海道札幌市清田区清田一条1-2-9,Verge-T7-Mod,verge,デスクトップ,Varied,228883.76
201911280018-2,2019-11-28,C-003337,IMW,3,7611,2019-12-08,,配達済み,上条 慎一,かみじょう しんいち,1997-03-20,男,kamijoushinichi@example.org,015-248-6113,070-8940-0884,081-4471,北海道札幌市清田区清田一条1-2-9,ワイヤレスマウス-Mod,マウス,周辺機器,Varied,2469.81
201911290000-1,2019-11-29,C-000176,ZEDB3,1,155800,2019-12-12,,配達済み,田代 正吾,たしろ しょうご,1999-08-11,男,tashiroshougo@example.net,03-7693-3893,080-1135-5844,185-5018,東京都千代田区飯田橋2-4-9,Zerace-L3-Mod,zerace,デスクトップ,Varied,157751.67
201911290003-1,2019-11-29,C-000525,INDB7,0,0,2019-12-11,,配達済み,黒部 玄,くろべ げん,1973-11-05,男,gen_kurobe@example.co.jp,03-9089-3203,090-3106-9444,144-5347,東京都練馬区西大泉1-4-16ラクシア706,Inter-W5H-Mod,Inter,デスクトップ,Varied,180574.63
201911290003-2,2019-11-29,C-000525,INNG1,1,84800,2019-12-12,,配達済み,黒部 玄,くろべ げん,1973-11-05,男,gen_kurobe@example.co.jp,03-9089-3203,090-3106-9444,144-5347,東京都練馬区西大泉1-4-16ラクシア706,Inter-V1-Mod,Inter,ノートPC,Varied,85883.42
201911290005-1,2019-11-29,C-000678,CADB3,1,174900,2019-12-08,,配達済み,臼井 千尋,うすい ちひろ,1991-12-30,女,usuichihiro@example.co.jp,0438-97-5023,050-1399-3119,283-3991,千葉県松戸市西馬橋2-1-205,Caps-B3-Mod,caps,デスクトップ,Varied,183390.7
201911290005-2,2019-11-29,C-000678,INNG7,1,191800,2019-12-07,,配達済み,臼井 千尋,うすい ちひろ,1991-12-30,女,usuichihiro@example.co.jp,0438-97-5023,050-1399-3119,283-3991,千葉県松戸市西馬橋2-1-205,Inter-Q5H-Mod,Inter,ノートPC,Varied,195541.62
201911290007-1,2019-11-29,C-001085,PUNR1,0,0,2019-12-08,,配達済み,蜂谷 智史,はちや さとし,2004-05-08,その他・不明,hachiyasatoshi@example.jp,0153-73-6459,050-4758-8067,052-4327,北海道千歳市桂木1-2-3,Puter-K1-Mod,puter,ノートPC,Varied,67590.59
201911290009-1,2019-11-29,C-002205,CADB7,4,939200,2019-12-08,,配達済み,前田 太郎,まえだ たろう,1998-09-28,女,maeda_715@example.org,03-4413-8889,090-1106-7790,144-0192,東京都北区東十条1-1-7,Caps-XC5-Mod,caps,デスクトップ,Varied,227729.38
201911290010-1,2019-11-29,C-002253,CADB13,1,434800,2019-12-07,,配達済み,湯本 和浩,ゆもと かずひろ,2002-12-12,男,yumoto_810@example.jp,03-5155-6585,070-7051-8864,203-6803,東京都葛飾区水元4-2-4,Caps-XC10-Mod,caps,デスクトップ,Varied,438025.25
201911290011-1,2019-11-29,C-002335,ZEDB5,2,357800,2019-12-11,,配達済み,渡邉 唯,わたなべ ゆい,1972-12-12,女,watanabe_yui@example.co.jp,06-1940-7450,080-3982-0943,568-5381,大阪府大阪市北区西天満3-3-13,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
201911290012-1,2019-11-29,C-002791,ZENB5,1,173800,2019-12-06,,配達済み,大池 正徳,おおいけ まさのり,1984-01-26,男,masanorioike@example.net,0465-37-9682,090-6330-3119,258-8996,神奈川県横浜市鶴見区駒岡3-1-9,Zerace-J5-Mod,zerace,ノートPC,Varied,172066.72
201911290015-1,2019-11-29,C-003303,INNG5,8,1358400,2019-12-08,,配達済み,佐々木 千夏,ささき ちなつ,1994-11-10,女,chinatsusasaki@example.com,0794-73-3812,070-3667-9949,668-3372,兵庫県姫路市安田3-5-3ダイナシティ707,Inter-Q5-Mod,Inter,ノートPC,Varied,172618.51
201911290016-1,2019-11-29,C-003589,PUNB1,0,0,2019-12-06,,配達済み,小林 雄志,こばやし ゆうし,1991-09-04,男,kobayashi111@example.org,0467-20-8932,050-7768-7950,226-5416,神奈川県藤沢市湘南台3-1-5サンライフ701,Puter-K1-Mod,puter,ノートPC,Varied,66344.46
201911290019-1,2019-11-29,C-003697,ZENB1,1,103800,2019-12-05,,配達済み,塚野 寛,つかの ひろし,1977-12-15,男,tsukano_223@example.org,046-180-7460,070-9817-1894,235-1838,神奈川県座間市入谷4-2-3,Zerace-J1-Mod,zerace,ノートPC,Varied,100021.44
